Customer Id,Customer_Name,Customer Segment,Total_Sales,Total_Profit,Order_Count,Cluster,Customer_Value_Tier
12366,Mary Smith,Consumer,3849.4900000000002,-30.23999999999998,19,0,Tier 4: Value Eroding / High Risk
12368,Alice Smith,Consumer,4149.43,584.09,20,2,Tier 1: Champions (High Value)
12369,Mary Martinez,Consumer,1683.7900000000002,465.61,10,3,Tier 2: Core Accounts (Stable Value)
12370,Johnny Cruz,Consumer,3089.65,930.52,18,2,Tier 1: Champions (High Value)
12371,Mary Velez,Consumer,3614.53,-1665.1200000000001,17,0,Tier 4: Value Eroding / High Risk
12372,Rachel Smith,Consumer,2574.71,647.5699999999999,14,3,Tier 2: Core Accounts (Stable Value)
12373,Mary Herman,Home Office,5009.49,945.02,23,2,Tier 1: Champions (High Value)
12374,Frances Smith,Home Office,1759.8600000000001,-368.34000000000003,7,0,Tier 4: Value Eroding / High Risk
12375,Bruce Moore,Consumer,1639.8700000000001,-233.19000000000003,6,0,Tier 4: Value Eroding / High Risk
12376,Mary Ortega,Corporate,2157.8,-133.47999999999996,11,0,Tier 4: Value Eroding / High Risk
12377,James Smith,Corporate,3009.71,913.06,16,2,Tier 1: Champions (High Value)
12378,Sara Smith,Corporate,2332.78,396.39,9,3,Tier 2: Core Accounts (Stable Value)
12379,Mary Long,Corporate,3977.57,91.93000000000004,17,3,Tier 2: Core Accounts (Stable Value)
12380,Jacqueline Shaw,Corporate,4205.51,-558.8299999999999,22,0,Tier 4: Value Eroding / High Risk
12381,Mary Olsen,Corporate,1225.89,275.78,8,3,Tier 2: Core Accounts (Stable Value)
12382,Jennifer Smith,Consumer,4869.38,1011.25,27,2,Tier 1: Champions (High Value)
12383,Joyce Phillips,Consumer,2619.64,177.88999999999996,14,3,Tier 2: Core Accounts (Stable Value)
12384,Raymond Berry,Consumer,4837.39,1256.77,23,2,Tier 1: Champions (High Value)
12385,Mary Smith,Consumer,2459.82,773.58,12,3,Tier 2: Core Accounts (Stable Value)
12386,Ruth Mccarthy,Consumer,1339.85,328.86,7,3,Tier 2: Core Accounts (Stable Value)
12387,Mary Archer,Consumer,1233.8700000000001,362.02,7,3,Tier 2: Core Accounts (Stable Value)
12388,Donna Smith,Consumer,709.96,90.36,5,1,Tier 3: Low Margin/Volume Drivers
12389,Kimberly King,Consumer,2679.74,100.99999999999997,14,3,Tier 2: Core Accounts (Stable Value)
12390,Joshua Smith,Consumer,2219.61,702.43,11,3,Tier 2: Core Accounts (Stable Value)
12391,Evelyn Lewis,Home Office,1899.79,638.6,7,3,Tier 2: Core Accounts (Stable Value)
12393,Mary Smith,Consumer,2969.6800000000003,470.96,12,3,Tier 2: Core Accounts (Stable Value)
12394,Samantha Sims,Home Office,2552.7000000000003,245.69,15,3,Tier 2: Core Accounts (Stable Value)
12395,Mary Smith,Home Office,309.96000000000004,-229.99,2,1,Tier 3: Low Margin/Volume Drivers
12396,Rachel Horn,Corporate,2524.67,487.78000000000003,13,3,Tier 2: Core Accounts (Stable Value)
12397,Mary Smith,Corporate,3394.69,530.72,13,3,Tier 2: Core Accounts (Stable Value)
12398,Charles Johnson,Corporate,3409.67,-240.82000000000005,15,0,Tier 4: Value Eroding / High Risk
12399,Phillip Carter,Corporate,2139.71,-360.92999999999995,12,0,Tier 4: Value Eroding / High Risk
12400,Mary Smith,Corporate,2179.65,176.24999999999997,11,3,Tier 2: Core Accounts (Stable Value)
12401,Angela Gray,Consumer,3379.67,-51.47000000000001,12,0,Tier 4: Value Eroding / High Risk
12402,Mary Hunt,Consumer,1759.74,496.94,11,3,Tier 2: Core Accounts (Stable Value)
12403,Richard Ferguson,Consumer,2089.77,-130.89,13,0,Tier 4: Value Eroding / High Risk
12404,Mary Smith,Corporate,124.95,41.81,1,1,Tier 3: Low Margin/Volume Drivers
12405,Ashley Williams,Corporate,439.95000000000005,40.150000000000006,2,1,Tier 3: Low Margin/Volume Drivers
12406,Mary Michael,Corporate,5357.46,-1147.3000000000002,27,0,Tier 4: Value Eroding / High Risk
12407,Megan Smith,Corporate,3169.65,996.72,16,2,Tier 1: Champions (High Value)
12408,Randy Rice,Corporate,999.95,400.26,4,3,Tier 2: Core Accounts (Stable Value)
12409,Mary Mccann,Consumer,3799.56,705.26,18,2,Tier 1: Champions (High Value)
12410,Bryan Smith,Consumer,1839.8500000000001,300.65,11,3,Tier 2: Core Accounts (Stable Value)
12411,Mary Perez,Consumer,3313.54,489.49,18,3,Tier 2: Core Accounts (Stable Value)
12412,Cynthia Gilmore,Consumer,2239.67,414.81,12,3,Tier 2: Core Accounts (Stable Value)
12413,Amy Smith,Consumer,2889.7200000000003,232.54000000000002,17,3,Tier 2: Core Accounts (Stable Value)
12414,Mary Woodward,Consumer,3141.65,562.8000000000001,14,3,Tier 2: Core Accounts (Stable Value)
12415,Joyce Smith,Consumer,2429.62,-127.49999999999999,13,0,Tier 4: Value Eroding / High Risk
12416,Aaron Cline,Consumer,2763.78,660.46,12,3,Tier 2: Core Accounts (Stable Value)
12417,Mary Smith,Consumer,979.8900000000001,332.79999999999995,4,1,Tier 3: Low Margin/Volume Drivers
12418,Linda Livingston,Consumer,2567.77,740.84,9,3,Tier 2: Core Accounts (Stable Value)
12419,Jane Smith,Consumer,3655.58,249.35999999999999,20,3,Tier 2: Core Accounts (Stable Value)
12420,Nathan Adams,Home Office,6624.31,373.09999999999997,28,2,Tier 1: Champions (High Value)
12421,Kyle Small,Consumer,1409.8200000000002,141.64,9,1,Tier 3: Low Margin/Volume Drivers
12422,Mary Blevins,Consumer,1259.8200000000002,-153.98000000000002,8,1,Tier 3: Low Margin/Volume Drivers
12423,Stephen Smith,Corporate,3589.6000000000004,861.08,15,2,Tier 1: Champions (High Value)
12424,Judy Phillips,Consumer,3759.7200000000003,778.69,17,2,Tier 1: Champions (High Value)
12425,Mary Smith,Consumer,3037.67,-455.41999999999996,15,0,Tier 4: Value Eroding / High Risk
12426,Jordan Valdez,Consumer,1654.8300000000002,406.3,8,3,Tier 2: Core Accounts (Stable Value)
12427,Mary Smith,Corporate,3851.63,-286.7100000000001,19,0,Tier 4: Value Eroding / High Risk
12428,Jeffrey Travis,Corporate,2739.61,527.36,16,3,Tier 2: Core Accounts (Stable Value)
12429,Mary Smith,Home Office,3484.56,814.5500000000001,18,2,Tier 1: Champions (High Value)
12430,Hannah Brown,Corporate,3279.69,221.3,15,3,Tier 2: Core Accounts (Stable Value)
12431,Mary Rios,Corporate,7223.28,-669.7500000000001,32,0,Tier 4: Value Eroding / High Risk
12432,Angela Smith,Home Office,5234.2,742.81,24,2,Tier 1: Champions (High Value)
12433,Benjamin Garcia,Consumer,1409.79,285.17,8,3,Tier 2: Core Accounts (Stable Value)
12434,Mary Mills,Home Office,3084.78,707.67,12,2,Tier 1: Champions (High Value)
12435,Laura Horton,Home Office,1039.8899999999999,141.12,3,1,Tier 3: Low Margin/Volume Drivers
12436,Mike Gulvishvokov,Consumer,31.08,2.24,1,1,Tier 3: Low Margin/Volume Drivers
12437,Anne Patel,Consumer,31.08,1.93,1,1,Tier 3: Low Margin/Volume Drivers
12438,Filipe Godinho,Corporate,31.08,5.87,1,1,Tier 3: Low Margin/Volume Drivers
12440,Joanha Mirkckociv,Corporate,31.08,1.98,1,1,Tier 3: Low Margin/Volume Drivers
12441,John Gerginokish,Corporate,31.08,12.71,1,1,Tier 3: Low Margin/Volume Drivers
12442,Leilani Strong,Corporate,31.08,9.24,1,1,Tier 3: Low Margin/Volume Drivers
12443,Noelle Ortega,Corporate,31.08,8.39,1,1,Tier 3: Low Margin/Volume Drivers
12444,Lillian Ryan,Corporate,31.08,7.92,1,1,Tier 3: Low Margin/Volume Drivers
12445,Nell Mcfarland,Home Office,31.08,-43.36,1,1,Tier 3: Low Margin/Volume Drivers
12446,Lesley Black,Consumer,31.08,14.1,1,1,Tier 3: Low Margin/Volume Drivers
12447,Ursa Avila,Consumer,31.08,14.17,1,1,Tier 3: Low Margin/Volume Drivers
12448,Briar Campos,Consumer,31.08,7.76,1,1,Tier 3: Low Margin/Volume Drivers
12449,Ruth Acosta,Consumer,31.08,7.84,1,1,Tier 3: Low Margin/Volume Drivers
12450,Blaine Mcmillan,Corporate,31.08,8.22,1,1,Tier 3: Low Margin/Volume Drivers
12451,Camilla Hopper,Corporate,31.08,10.77,1,1,Tier 3: Low Margin/Volume Drivers
12452,Catherine Bradley,Corporate,31.08,-6.99,1,1,Tier 3: Low Margin/Volume Drivers
12453,Susan Goodman,Consumer,31.08,-36.13,1,1,Tier 3: Low Margin/Volume Drivers
12454,Iona Waller,Corporate,31.08,-43.51,1,1,Tier 3: Low Margin/Volume Drivers
12455,Leigh Velez,Consumer,31.08,9.25,1,1,Tier 3: Low Margin/Volume Drivers
12456,Hannah Jacobs,Consumer,31.08,7.74,1,1,Tier 3: Low Margin/Volume Drivers
12457,Felicia Fischer,Consumer,31.08,7.57,1,1,Tier 3: Low Margin/Volume Drivers
12458,Deanna Abbott,Consumer,31.08,2.11,1,1,Tier 3: Low Margin/Volume Drivers
12459,Callie Colon,Consumer,31.08,13.25,1,1,Tier 3: Low Margin/Volume Drivers
12460,Basia West,Consumer,31.08,8.56,1,1,Tier 3: Low Margin/Volume Drivers
12461,Desirae Griffin,Consumer,31.08,2.29,1,1,Tier 3: Low Margin/Volume Drivers
12462,Haley Chen,Home Office,31.08,13.86,1,1,Tier 3: Low Margin/Volume Drivers
12463,Sylvia Daugherty,Home Office,31.08,-1.65,1,1,Tier 3: Low Margin/Volume Drivers
12464,Aspen Ramirez,Home Office,31.08,5.52,1,1,Tier 3: Low Margin/Volume Drivers
12465,September Joseph,Home Office,31.08,0.38,1,1,Tier 3: Low Margin/Volume Drivers
12466,Rhea Cole,Home Office,31.08,12.53,1,1,Tier 3: Low Margin/Volume Drivers
12467,Regan Mullins,Home Office,31.08,-69.34,1,1,Tier 3: Low Margin/Volume Drivers
12468,Paloma Mitchell,Home Office,31.08,-76.15,1,1,Tier 3: Low Margin/Volume Drivers
12469,Zenia Simpson,Consumer,31.08,10.0,1,1,Tier 3: Low Margin/Volume Drivers
12470,Scarlett Little,Consumer,31.08,14.61,1,1,Tier 3: Low Margin/Volume Drivers
12471,Kelsey Martinez,Consumer,31.08,10.96,1,1,Tier 3: Low Margin/Volume Drivers
12472,Leila Mcdowell,Corporate,31.08,2.49,1,1,Tier 3: Low Margin/Volume Drivers
12473,Donna Garcia,Home Office,31.08,-5.43,1,1,Tier 3: Low Margin/Volume Drivers
12474,Amela Henderson,Home Office,31.08,1.93,1,1,Tier 3: Low Margin/Volume Drivers
12475,Britanney Middleton,Consumer,31.08,-4.86,1,1,Tier 3: Low Margin/Volume Drivers
12476,Quyn Kent,Home Office,31.08,8.59,1,1,Tier 3: Low Margin/Volume Drivers
12477,Skyler Sanford,Home Office,31.08,1.35,1,1,Tier 3: Low Margin/Volume Drivers
12478,Jemima Carson,Home Office,31.08,-43.76,1,1,Tier 3: Low Margin/Volume Drivers
12479,Lillith Barber,Consumer,31.08,2.1,1,1,Tier 3: Low Margin/Volume Drivers
12480,Tashya Guzman,Consumer,31.08,10.27,1,1,Tier 3: Low Margin/Volume Drivers
12481,Moana Bright,Corporate,31.08,2.89,1,1,Tier 3: Low Margin/Volume Drivers
12482,Mia Sampson,Corporate,31.08,3.32,1,1,Tier 3: Low Margin/Volume Drivers
12483,Quail Hanson,Corporate,31.08,14.47,1,1,Tier 3: Low Margin/Volume Drivers
12484,Lunea Mcdonald,Corporate,31.08,10.44,1,1,Tier 3: Low Margin/Volume Drivers
12486,Yvette Lester,Corporate,31.08,9.14,1,1,Tier 3: Low Margin/Volume Drivers
12487,Nevada Barr,Corporate,31.08,7.69,1,1,Tier 3: Low Margin/Volume Drivers
12488,Xantha Koch,Home Office,31.08,4.29,1,1,Tier 3: Low Margin/Volume Drivers
12489,Kevyn Donaldson,Home Office,31.08,-19.42,1,1,Tier 3: Low Margin/Volume Drivers
12490,Martina Levy,Corporate,31.08,12.18,1,1,Tier 3: Low Margin/Volume Drivers
12491,Bertha Frye,Consumer,31.08,12.49,1,1,Tier 3: Low Margin/Volume Drivers
12492,Neve Gould,Consumer,31.08,12.64,1,1,Tier 3: Low Margin/Volume Drivers
12493,Aubrey Carson,Corporate,31.08,8.82,1,1,Tier 3: Low Margin/Volume Drivers
12494,McKenzie Goodman,Home Office,31.08,7.93,1,1,Tier 3: Low Margin/Volume Drivers
12495,Nomlanga Bentley,Consumer,31.08,-19.82,1,1,Tier 3: Low Margin/Volume Drivers
12496,Jessamine Young,Consumer,31.08,-20.98,1,1,Tier 3: Low Margin/Volume Drivers
12497,Cally Chang,Consumer,31.08,2.1,1,1,Tier 3: Low Margin/Volume Drivers
12498,Felicia Green,Consumer,31.08,-46.67,1,1,Tier 3: Low Margin/Volume Drivers
12499,Martina Dawson,Corporate,31.08,5.46,1,1,Tier 3: Low Margin/Volume Drivers
12500,Serina Nash,Home Office,31.08,5.29,1,1,Tier 3: Low Margin/Volume Drivers
12501,Brenna Hardy,Corporate,31.08,13.88,1,1,Tier 3: Low Margin/Volume Drivers
12502,Deanna Merrill,Home Office,31.08,14.02,1,1,Tier 3: Low Margin/Volume Drivers
12503,Emma Nixon,Corporate,31.08,8.14,1,1,Tier 3: Low Margin/Volume Drivers
12505,Lillian Martinez,Corporate,31.08,-53.85,1,1,Tier 3: Low Margin/Volume Drivers
12506,Melinda Mosley,Home Office,31.08,9.73,1,1,Tier 3: Low Margin/Volume Drivers
12507,Jena Atkinson,Home Office,31.08,7.69,1,1,Tier 3: Low Margin/Volume Drivers
12508,Teegan Maldonado,Corporate,31.08,7.21,1,1,Tier 3: Low Margin/Volume Drivers
12509,Anastasia Cross,Corporate,31.08,-0.33,1,1,Tier 3: Low Margin/Volume Drivers
12510,Yoshi Howell,Corporate,31.08,4.39,1,1,Tier 3: Low Margin/Volume Drivers
12511,Kylie Rosario,Corporate,31.08,2.95,1,1,Tier 3: Low Margin/Volume Drivers
12512,Lael Stanley,Consumer,31.08,3.65,1,1,Tier 3: Low Margin/Volume Drivers
12513,Linda Giles,Consumer,31.08,-5.08,1,1,Tier 3: Low Margin/Volume Drivers
12514,Destiny Fuentes,Home Office,31.08,10.26,1,1,Tier 3: Low Margin/Volume Drivers
12515,Imogene Briggs,Corporate,31.08,9.51,1,1,Tier 3: Low Margin/Volume Drivers
12516,Shafira Kelly,Corporate,31.08,12.73,1,1,Tier 3: Low Margin/Volume Drivers
12517,Kai Pace,Corporate,31.08,7.23,1,1,Tier 3: Low Margin/Volume Drivers
12518,Deanna Whitney,Corporate,31.08,0.0,1,1,Tier 3: Low Margin/Volume Drivers
12519,Signe Wong,Consumer,31.08,10.72,1,1,Tier 3: Low Margin/Volume Drivers
12520,Nora Park,Corporate,31.08,13.72,1,1,Tier 3: Low Margin/Volume Drivers
12521,Avye Harris,Corporate,31.08,9.04,1,1,Tier 3: Low Margin/Volume Drivers
12522,Nadine Bolton,Consumer,31.08,8.83,1,1,Tier 3: Low Margin/Volume Drivers
12523,Shannon Melton,Consumer,31.08,8.62,1,1,Tier 3: Low Margin/Volume Drivers
12524,Hiroko Hood,Consumer,31.08,4.66,1,1,Tier 3: Low Margin/Volume Drivers
12525,Leilani Bradshaw,Home Office,31.08,1.4,1,1,Tier 3: Low Margin/Volume Drivers
12526,Rhoda Stephenson,Home Office,31.08,-1.24,1,1,Tier 3: Low Margin/Volume Drivers
12527,Hedy Nicholson,Corporate,31.08,8.61,1,1,Tier 3: Low Margin/Volume Drivers
12528,Anjolie Crosby,Consumer,31.08,0.52,1,1,Tier 3: Low Margin/Volume Drivers
12529,Anika Gutierrez,Consumer,31.08,3.05,1,1,Tier 3: Low Margin/Volume Drivers
12530,Amena Colon,Consumer,31.08,3.51,1,1,Tier 3: Low Margin/Volume Drivers
12531,Morgan Richardson,Corporate,31.08,8.65,1,1,Tier 3: Low Margin/Volume Drivers
12532,Remedios Benjamin,Corporate,31.08,13.13,1,1,Tier 3: Low Margin/Volume Drivers
12533,Lani Galloway,Consumer,31.08,5.31,1,1,Tier 3: Low Margin/Volume Drivers
12534,Sharon Christian,Corporate,31.08,13.01,1,1,Tier 3: Low Margin/Volume Drivers
12535,Justina Browning,Corporate,31.08,4.83,1,1,Tier 3: Low Margin/Volume Drivers
12536,Quyn Fuentes,Corporate,31.08,-6.9,1,1,Tier 3: Low Margin/Volume Drivers
12537,Aspen Mcgee,Corporate,31.08,-3.81,1,1,Tier 3: Low Margin/Volume Drivers
12538,Kalia Salas,Consumer,31.08,-76.08,1,1,Tier 3: Low Margin/Volume Drivers
12539,Tatiana Roach,Consumer,31.08,7.84,1,1,Tier 3: Low Margin/Volume Drivers
12540,Courtney Serrano,Consumer,31.08,10.29,1,1,Tier 3: Low Margin/Volume Drivers
12541,Desiree Mccormick,Consumer,31.08,9.23,1,1,Tier 3: Low Margin/Volume Drivers
12542,Mallory Ruiz,Consumer,31.08,11.19,1,1,Tier 3: Low Margin/Volume Drivers
12543,Jayme Howe,Consumer,31.08,6.76,1,1,Tier 3: Low Margin/Volume Drivers
12544,Jordan Weber,Corporate,31.08,8.45,1,1,Tier 3: Low Margin/Volume Drivers
12545,Kameko Barnett,Consumer,31.08,6.63,1,1,Tier 3: Low Margin/Volume Drivers
12546,Tatiana Alston,Consumer,31.08,6.19,1,1,Tier 3: Low Margin/Volume Drivers
12548,Stella Hahn,Consumer,31.08,13.21,1,1,Tier 3: Low Margin/Volume Drivers
12549,Martina Flowers,Consumer,31.08,9.46,1,1,Tier 3: Low Margin/Volume Drivers
12550,Justina Curtis,Consumer,31.08,8.89,1,1,Tier 3: Low Margin/Volume Drivers
12551,Lacy Snider,Corporate,31.08,-7.92,1,1,Tier 3: Low Margin/Volume Drivers
12553,Octavia Oconnor,Corporate,31.08,7.95,1,1,Tier 3: Low Margin/Volume Drivers
12554,Raya Mills,Corporate,31.08,-9.22,1,1,Tier 3: Low Margin/Volume Drivers
12555,Carolyn Lang,Home Office,31.08,-21.41,1,1,Tier 3: Low Margin/Volume Drivers
12556,Basia Tillman,Home Office,31.08,7.76,1,1,Tier 3: Low Margin/Volume Drivers
12557,Xandra Wells,Home Office,31.08,3.77,1,1,Tier 3: Low Margin/Volume Drivers
12558,Freya Mckay,Consumer,31.08,14.92,1,1,Tier 3: Low Margin/Volume Drivers
12559,Tatyana Hensley,Corporate,31.08,10.4,1,1,Tier 3: Low Margin/Volume Drivers
12560,Alice Mcintosh,Consumer,31.08,13.68,1,1,Tier 3: Low Margin/Volume Drivers
12561,Doris Casey,Consumer,31.08,6.29,1,1,Tier 3: Low Margin/Volume Drivers
12562,Eugenia Jenkins,Corporate,31.08,11.44,1,1,Tier 3: Low Margin/Volume Drivers
12563,Gwendolyn Taylor,Home Office,31.08,12.23,1,1,Tier 3: Low Margin/Volume Drivers
12564,Madonna Beach,Consumer,31.08,0.77,1,1,Tier 3: Low Margin/Volume Drivers
12565,Cheyenne Moss,Consumer,31.08,-40.47,1,1,Tier 3: Low Margin/Volume Drivers
12566,Sophia Simpson,Corporate,31.08,9.59,1,1,Tier 3: Low Margin/Volume Drivers
12567,Karleigh Parsons,Corporate,31.08,11.9,1,1,Tier 3: Low Margin/Volume Drivers
12568,Maxine Mclean,Consumer,31.08,12.03,1,1,Tier 3: Low Margin/Volume Drivers
12569,Ursa Hart,Corporate,31.08,2.46,1,1,Tier 3: Low Margin/Volume Drivers
12570,Lydia Cantu,Home Office,31.08,9.56,1,1,Tier 3: Low Margin/Volume Drivers
12571,Quintessa Heath,Consumer,31.08,7.52,1,1,Tier 3: Low Margin/Volume Drivers
12572,India Mcclure,Corporate,31.08,4.79,1,1,Tier 3: Low Margin/Volume Drivers
12573,Charissa Nelson,Corporate,31.08,-14.26,1,1,Tier 3: Low Margin/Volume Drivers
12574,Zena Saunders,Consumer,31.08,10.08,1,1,Tier 3: Low Margin/Volume Drivers
12575,Haviva Fields,Consumer,31.08,10.19,1,1,Tier 3: Low Margin/Volume Drivers
12576,Ainsley Ray,Consumer,31.08,11.06,1,1,Tier 3: Low Margin/Volume Drivers
12577,Meredith Hobbs,Consumer,31.08,2.55,1,1,Tier 3: Low Margin/Volume Drivers
12578,Leila Solomon,Consumer,31.08,7.15,1,1,Tier 3: Low Margin/Volume Drivers
12579,Quincy Graves,Corporate,31.08,8.74,1,1,Tier 3: Low Margin/Volume Drivers
12580,Madison Peterson,Consumer,31.08,6.71,1,1,Tier 3: Low Margin/Volume Drivers
12581,Rhonda Nielsen,Consumer,31.08,0.25,1,1,Tier 3: Low Margin/Volume Drivers
12582,Risa Holloway,Consumer,31.08,12.12,1,1,Tier 3: Low Margin/Volume Drivers
12583,Kiayada Avila,Consumer,31.08,-2.95,1,1,Tier 3: Low Margin/Volume Drivers
12584,Nevada Holloway,Consumer,31.08,9.51,1,1,Tier 3: Low Margin/Volume Drivers
12585,Gemma Obrien,Consumer,31.08,11.36,1,1,Tier 3: Low Margin/Volume Drivers
12586,Cleo Harrison,Consumer,31.08,5.74,1,1,Tier 3: Low Margin/Volume Drivers
12587,Julie Mcclain,Consumer,31.08,7.83,1,1,Tier 3: Low Margin/Volume Drivers
12588,Galena Carson,Consumer,31.08,-29.7,1,1,Tier 3: Low Margin/Volume Drivers
12589,Alfreda Finley,Consumer,31.08,-44.8,1,1,Tier 3: Low Margin/Volume Drivers
12590,Minerva Delaney,Consumer,31.08,-48.46,1,1,Tier 3: Low Margin/Volume Drivers
12591,Summer Hardin,Corporate,31.08,10.72,1,1,Tier 3: Low Margin/Volume Drivers
12592,Leandra Jefferson,Corporate,31.08,10.83,1,1,Tier 3: Low Margin/Volume Drivers
12593,Hadassah Gentry,Corporate,31.08,3.01,1,1,Tier 3: Low Margin/Volume Drivers
12594,Jenna Boone,Corporate,31.08,-3.44,1,1,Tier 3: Low Margin/Volume Drivers
12595,Chantale Church,Corporate,31.08,-23.6,1,1,Tier 3: Low Margin/Volume Drivers
12596,Cynthia Melton,Corporate,31.08,11.28,1,1,Tier 3: Low Margin/Volume Drivers
12597,Hiroko Kennedy,Consumer,31.08,-12.12,1,1,Tier 3: Low Margin/Volume Drivers
12598,Aileen Richard,Corporate,31.08,8.7,1,1,Tier 3: Low Margin/Volume Drivers
12599,Ivy Bender,Home Office,31.08,1.91,1,1,Tier 3: Low Margin/Volume Drivers
12600,Rosalyn Skinner,Home Office,31.08,9.36,1,1,Tier 3: Low Margin/Volume Drivers
12601,Venus Evans,Home Office,31.08,7.52,1,1,Tier 3: Low Margin/Volume Drivers
12602,Simone Ochoa,Home Office,31.08,4.31,1,1,Tier 3: Low Margin/Volume Drivers
12603,Ila Case,Consumer,31.08,-4.52,1,1,Tier 3: Low Margin/Volume Drivers
12604,Shay Nieves,Consumer,31.08,10.12,1,1,Tier 3: Low Margin/Volume Drivers
12605,Amy Thomas,Corporate,31.08,0.56,1,1,Tier 3: Low Margin/Volume Drivers
12606,Jolie Justice,Home Office,31.08,13.29,1,1,Tier 3: Low Margin/Volume Drivers
12607,Jenna Cantu,Home Office,31.08,12.43,1,1,Tier 3: Low Margin/Volume Drivers
12608,Shay Frazier,Corporate,31.08,2.06,1,1,Tier 3: Low Margin/Volume Drivers
12609,Ainsley Brown,Home Office,31.08,6.79,1,1,Tier 3: Low Margin/Volume Drivers
12610,Iola Cline,Consumer,31.08,9.25,1,1,Tier 3: Low Margin/Volume Drivers
12611,Pearl Kinney,Consumer,31.08,9.65,1,1,Tier 3: Low Margin/Volume Drivers
12612,Candice Odom,Home Office,31.08,12.49,1,1,Tier 3: Low Margin/Volume Drivers
12613,Gretchen Herrera,Home Office,31.08,14.46,1,1,Tier 3: Low Margin/Volume Drivers
12614,Nelle May,Home Office,31.08,8.08,1,1,Tier 3: Low Margin/Volume Drivers
12615,Audrey Preston,Home Office,31.08,6.99,1,1,Tier 3: Low Margin/Volume Drivers
